Year,Exam_Date,Name,Category,Sex,State,Maths_Marks,Physics_Marks,Chemistry_Marks,Total_Marks,Rank,Percentile
2013,2013-04-15,Oeshi Randhawa,General,M,Bihar,58,47,37,142,142,11.32075471698113
2013,2013-04-21,Tristan Desai,General,M,Andhra Pradesh,89,62,57,208,76,52.83018867924528
2013,2013-04-20,Hitesh Dada,General,F,Bihar,81,61,74,216,68,57.861635220125784
2013,2013-04-19,Shivani Dara,Reserved,M,Tamil Nadu,68,85,40,193,81,42.028985507246375
2013,2013-04-18,Maanav Contractor,General,F,Tamil Nadu,78,98,60,236,48,70.44025157232706
2013,2013-04-16,Baghyawati Chanda,General,M,Bihar,99,86,41,226,58,64.15094339622642
2013,2013-04-20,Chasmum Som,General,M,Bihar,80,72,80,232,52,67.9245283018868
2013,2013-04-20,Dominic Chaudhuri,General,F,Karnataka,72,99,73,244,40,75.47169811320755
2013,2013-04-17,Gautami Chaudhary,Reserved,M,Karnataka,58,52,79,189,85,39.13043478260869
2013,2013-04-21,Eesha Tak,Reserved,M,Rajasthan,76,97,46,219,55,60.86956521739131
2013,2013-04-15,Rachit Sha,General,M,Andhra Pradesh,58,85,64,207,77,52.20125786163522
2013,2013-04-15,Jasmit Majumdar,Reserved,F,West Bengal,72,43,30,145,127,8.695652173913048
2013,2013-04-18,Ekalinga Bhagat,General,M,West Bengal,86,47,58,191,93,42.138364779874216
2013,2013-04-17,Fiyaz Sahni,Reserved,M,Bihar,55,74,80,209,65,53.623188405797094
2013,2013-04-20,Zaitra Bala,General,M,Madhya Pradesh,62,89,93,244,40,75.47169811320755
2013,2013-04-19,Triveni Hayre,General,M,Bihar,46,77,33,156,128,20.125786163522008
2013,2013-04-17,Azad Mammen,General,M,Karnataka,65,78,57,200,84,47.79874213836478
2013,2013-04-18,Yatin Chana,General,M,Rajasthan,71,67,45,183,101,37.106918238993714
2013,2013-04-18,Guneet Garde,General,F,Bihar,51,58,92,201,83,48.42767295597484
2013,2013-04-17,Aadi Kapadia,General,F,Gujarat,47,70,82,199,85,47.16981132075472
2013,2013-04-18,Dalbir Baral,General,M,Madhya Pradesh,44,44,46,134,150,6.2893081761006275
2013,2013-04-17,Timothy Tripathi,Reserved,F,Gujarat,81,54,69,204,70,50.0
2013,2013-04-16,Osha Dyal,General,F,Rajasthan,67,46,42,155,129,19.496855345911946
2013,2013-04-17,Rehaan Vaidya,General,M,Rajasthan,92,96,81,269,16,90.56603773584906
2013,2013-04-21,Baghyawati Sarkar,Reserved,F,Tamil Nadu,44,52,87,183,91,34.78260869565217
2013,2013-04-17,Chavvi Gole,General,F,Maharashtra,88,97,66,251,33,79.87421383647799
2013,2013-04-18,Isha Acharya,General,F,Gujarat,65,59,90,214,70,56.60377358490566
2013,2013-04-21,Ishita Gandhi,General,F,Tamil Nadu,44,46,63,153,131,18.23899371069182
2013,2013-04-18,Udarsh Kalla,Reserved,F,Karnataka,61,55,99,215,59,57.971014492753625
2013,2013-04-15,Hritik Kala,General,F,Uttar Pradesh,54,59,46,159,125,22.012578616352197
2013,2013-04-15,Tara Patel,General,F,Madhya Pradesh,52,45,49,146,138,13.83647798742138
2013,2013-04-21,Amol Prabhu,Reserved,F,Uttar Pradesh,67,98,88,253,23,84.05797101449275
2013,2013-04-16,Siya Sagar,Reserved,M,Andhra Pradesh,72,84,98,254,22,84.78260869565217
2013,2013-04-15,Sachi Hayer,General,M,Karnataka,82,96,62,240,44,72.9559748427673
2013,2013-04-17,Dev Vyas,General,F,Karnataka,62,83,46,191,93,42.138364779874216
2013,2013-04-18,Mahika Doctor,General,F,Uttar Pradesh,72,48,86,206,78,51.57232704402516
2013,2013-04-15,Chasmum Sahota,Reserved,M,Gujarat,82,35,30,147,125,10.144927536231885
2013,2013-04-15,Chaaya Dugal,General,F,Maharashtra,57,59,42,158,126,21.383647798742132
2013,2013-04-16,Rajeshri Joshi,General,F,Gujarat,89,93,56,238,46,71.69811320754718
2013,2013-04-21,Sanya Rao,Reserved,M,Uttar Pradesh,92,39,99,230,44,68.84057971014492
2013,2013-04-21,Saanvi Baria,General,M,Andhra Pradesh,69,53,88,210,74,54.088050314465406
2013,2013-04-20,Gopal Tara,General,M,Gujarat,65,57,35,157,127,20.75471698113207
2013,2013-04-16,Ira Mangat,General,F,West Bengal,55,43,52,150,134,16.35220125786163
2013,2013-04-17,Karan Varma,General,F,Gujarat,52,84,39,175,109,32.07547169811321
2013,2013-04-21,Yash Venkatesh,General,M,Rajasthan,78,50,80,208,76,52.83018867924528
2013,2013-04-18,Ethan Dyal,General,M,Tamil Nadu,72,67,48,187,97,39.62264150943396
2013,2013-04-16,Zaitra Ganguly,General,F,Madhya Pradesh,65,36,80,181,103,35.84905660377359
2013,2013-04-15,Tanveer Ghose,General,M,Gujarat,87,48,97,232,52,67.9245283018868
2013,2013-04-18,Zaitra Tripathi,Reserved,F,Maharashtra,40,35,71,146,126,9.420289855072461
2013,2013-04-18,Aahana Korpal,General,F,Maharashtra,88,92,86,266,19,88.67924528301887
2013,2013-04-15,Finn Kala,Reserved,M,Gujarat,77,50,97,224,50,64.4927536231884
2013,2013-04-16,Nisha Deshpande,General,M,Bihar,41,81,67,189,95,40.88050314465409
2013,2013-04-15,Ryan Tandon,Reserved,F,Karnataka,88,78,91,257,20,86.23188405797102
2013,2013-04-20,Matthew Krishnan,Reserved,M,Gujarat,45,48,36,129,136,2.1739130434782594
2013,2013-04-18,Vyanjana Varty,General,M,Karnataka,85,58,100,243,41,74.8427672955975
2013,2013-04-19,Patrick Bobal,Reserved,M,West Bengal,89,89,79,257,20,86.23188405797102
2013,2013-04-19,Rajeshri Tandon,Reserved,M,Uttar Pradesh,77,49,81,207,67,52.17391304347826
2013,2013-04-17,Yash Kamdar,General,F,West Bengal,81,68,55,204,80,50.314465408805034
2013,2013-04-21,Tarak Nair,General,F,Gujarat,63,36,55,154,130,18.867924528301884
2013,2013-04-15,Yamini Dada,General,F,Maharashtra,57,61,48,166,118,26.415094339622648
2013,2013-04-15,Yashoda Bali,Reserved,F,Bihar,66,57,38,161,112,19.565217391304344
2013,2013-04-17,Ojas Murthy,Reserved,M,Andhra Pradesh,80,48,90,218,56,60.14492753623188
2013,2013-04-17,Christopher Mani,Reserved,M,Karnataka,47,97,49,193,81,42.028985507246375
2013,2013-04-17,Qushi Kibe,General,F,Tamil Nadu,67,99,79,245,39,76.10062893081762
2013,2013-04-18,Advay Mani,Reserved,F,Karnataka,49,97,51,197,77,44.927536231884055
2013,2013-04-20,Charvi Sur,General,M,Rajasthan,56,98,42,196,88,45.28301886792453
2013,2013-04-15,Isaac Shukla,General,F,Madhya Pradesh,94,66,41,201,83,48.42767295597484
2013,2013-04-18,Mitali Buch,General,F,Gujarat,68,47,39,154,130,18.867924528301884
2013,2013-04-17,Quincy Khatri,General,M,West Bengal,97,100,94,291,2,99.37106918238993
2013,2013-04-15,Jason Patel,General,F,Tamil Nadu,45,53,59,157,127,20.75471698113207
2013,2013-04-18,Ria Vig,General,M,Maharashtra,53,58,37,148,136,15.094339622641506
2013,2013-04-20,Ria Varma,General,M,Maharashtra,61,45,50,156,128,20.125786163522008
2013,2013-04-18,Ayush Setty,General,F,Maharashtra,93,93,51,237,47,71.06918238993711
2013,2013-04-20,Sai Buch,General,M,Andhra Pradesh,45,49,47,141,143,10.691823899371066
2013,2013-04-17,Gavin Yohannan,General,F,Rajasthan,65,44,95,204,80,50.314465408805034
2013,2013-04-20,Frederick Chana,General,M,Maharashtra,78,75,77,230,54,66.66666666666667
2013,2013-04-15,Nilima Bhasin,General,F,Maharashtra,51,61,73,185,99,38.36477987421384
2013,2013-04-17,Lohit Minhas,General,F,Gujarat,74,94,38,206,78,51.57232704402516
2013,2013-04-15,Ekanta Madan,General,F,Rajasthan,53,86,96,235,49,69.81132075471699
2013,2013-04-19,Vinaya Sule,General,M,Bihar,61,62,83,206,78,51.57232704402516
2013,2013-04-16,Ikbal Garg,General,M,Bihar,90,99,55,244,40,75.47169811320755
2013,2013-04-20,Yamini Arora,General,F,Rajasthan,62,51,55,168,116,27.672955974842772
2013,2013-04-16,Ekaraj Iyengar,General,M,Madhya Pradesh,87,78,63,228,56,65.40880503144655
2013,2013-04-16,Jasmit Dayal,Reserved,F,Andhra Pradesh,46,44,37,127,137,1.449275362318836
2013,2013-04-20,Charita Ramesh,General,F,Tamil Nadu,79,97,39,215,69,57.23270440251572
2013,2013-04-17,Owen Bhakta,General,M,Karnataka,89,81,77,247,37,77.35849056603774
2013,2013-04-19,Hritik Kashyap,General,F,Gujarat,64,72,84,220,64,60.37735849056604
2013,2013-04-15,Darika Taneja,General,M,Uttar Pradesh,52,87,83,222,62,61.63522012578616
2013,2013-04-18,Madhavi Taneja,General,F,Bihar,60,78,69,207,77,52.20125786163522
2013,2013-04-15,Pooja Kant,General,M,Rajasthan,80,88,44,212,72,55.34591194968554
2013,2013-04-18,Nikita Gola,General,F,Tamil Nadu,49,54,47,150,134,16.35220125786163
2013,2013-04-15,Krishna Bansal,General,F,Rajasthan,92,65,52,209,75,53.459119496855344
2013,2013-04-20,Yadavi Gole,General,M,Karnataka,94,41,91,226,58,64.15094339622642
2013,2013-04-19,Yug Swaminathan,Reserved,F,Tamil Nadu,98,92,75,265,14,90.57971014492753
2013,2013-04-18,Pooja Nanda,Reserved,F,Bihar,48,44,68,160,113,18.840579710144922
2013,2013-04-21,Damini Suri,Reserved,M,Maharashtra,54,44,44,142,130,6.521739130434778
2013,2013-04-17,Sneha Balay,Reserved,F,Rajasthan,91,73,82,246,29,79.71014492753623
2013,2013-04-15,Janaki Parsa,General,M,Uttar Pradesh,41,62,93,196,88,45.28301886792453
2013,2013-04-15,Janani Pillay,General,F,Bihar,64,64,92,220,64,60.37735849056604
2013,2013-04-18,Dakshesh Kulkarni,General,M,West Bengal,52,71,45,168,116,27.672955974842772
2013,2013-04-17,Oni Ratta,General,F,Uttar Pradesh,73,77,99,249,35,78.61635220125787
2013,2013-04-17,Chandran Kapur,Reserved,F,Madhya Pradesh,90,86,95,271,9,94.20289855072464
2013,2013-04-20,Pushti Ramachandran,General,F,Andhra Pradesh,97,90,42,229,55,66.03773584905662
2013,2013-04-21,Kashvi Jhaveri,Reserved,M,Bihar,73,43,76,192,82,41.30434782608695
2013,2013-04-20,Aachal Wagle,General,M,Maharashtra,74,57,38,169,115,28.301886792452834
2013,2013-04-20,Kamya Date,Reserved,M,Bihar,77,97,92,266,13,91.30434782608697
2013,2013-04-20,Vasana Sundaram,General,M,Karnataka,42,95,63,200,84,47.79874213836478
2013,2013-04-20,Hardik Vala,General,F,Tamil Nadu,81,74,58,213,71,55.9748427672956
2013,2013-04-20,Hemal Sachar,General,F,Rajasthan,95,78,66,239,45,72.32704402515724
2013,2013-04-19,Baghyawati Pandya,General,M,Tamil Nadu,98,58,72,228,56,65.40880503144655
2013,2013-04-17,Ishwar Mallick,General,M,Tamil Nadu,45,85,93,223,61,62.264150943396224
2013,2013-04-20,Pooja D’Alia,General,M,Bihar,94,92,53,239,45,72.32704402515724
2013,2013-04-17,Chavvi Suri,Reserved,F,Karnataka,87,67,100,254,22,84.78260869565217
2013,2013-04-17,Manbir Vora,General,M,Rajasthan,88,50,63,201,83,48.42767295597484
2013,2013-04-16,Samar Krish,General,M,Rajasthan,58,56,77,191,93,42.138364779874216
2013,2013-04-19,Gayathri Pal,General,F,Tamil Nadu,42,91,41,174,110,31.44654088050315
2013,2013-04-20,Leena Kothari,Reserved,F,Madhya Pradesh,57,96,52,205,69,50.72463768115942
2013,2013-04-15,Yochana Menon,General,M,Andhra Pradesh,78,64,42,184,100,37.735849056603776
2013,2013-04-18,Ganga Magar,General,F,Karnataka,48,57,74,179,105,34.59119496855346
2013,2013-04-21,Pavani Tripathi,General,M,Madhya Pradesh,91,66,94,251,33,79.87421383647799
2013,2013-04-15,Ria Sridhar,General,F,Gujarat,51,91,76,218,66,59.11949685534591
2013,2013-04-19,Yasti Kakar,General,M,Gujarat,44,43,87,174,110,31.44654088050315
2013,2013-04-18,Forum Toor,General,M,Uttar Pradesh,42,65,34,141,143,10.691823899371066
2013,2013-04-19,Pushti Khurana,General,M,Tamil Nadu,50,43,34,127,156,2.515723270440251
2013,2013-04-17,Neelima Bandi,Reserved,M,Rajasthan,96,47,89,232,42,70.28985507246377
2013,2013-04-18,Aayush Kumar,General,F,Bihar,69,92,50,211,73,54.71698113207547
2013,2013-04-17,Ekansh Tailor,General,F,Rajasthan,43,37,53,133,151,5.660377358490565
2013,2013-04-15,Hitesh Sehgal,General,F,Rajasthan,44,69,47,160,124,22.64150943396226
2013,2013-04-15,Edhitha Seth,Reserved,F,Maharashtra,40,55,50,145,127,8.695652173913048
2013,2013-04-18,Christopher Balan,General,M,Rajasthan,66,98,83,247,37,77.35849056603774
2013,2013-04-18,Qushi Krishnan,Reserved,M,Uttar Pradesh,67,86,39,192,82,41.30434782608695
2013,2013-04-20,Leena Srinivasan,General,F,Madhya Pradesh,68,68,53,189,95,40.88050314465409
2013,2013-04-19,Theodore Dugal,General,F,Gujarat,57,69,89,215,69,57.23270440251572
2013,2013-04-20,Noah Taneja,General,F,Rajasthan,51,49,86,186,98,38.9937106918239
2013,2013-04-19,Neha Varghese,Reserved,F,Rajasthan,52,40,52,144,128,7.971014492753625
2013,2013-04-20,Amruta Yohannan,General,F,Maharashtra,80,66,51,197,87,45.911949685534594
2013,2013-04-17,Kavya Rana,Reserved,M,Karnataka,41,86,97,224,50,64.4927536231884
2013,2013-04-18,Laban Borra,Reserved,M,Bihar,76,62,63,201,73,47.82608695652174
2013,2013-04-15,Deepa Dyal,General,M,Karnataka,84,98,99,281,7,96.22641509433963
2013,2013-04-19,David Saha,General,F,Bihar,55,53,57,165,119,25.786163522012583
2013,2013-04-19,Dalaja Om,General,F,Andhra Pradesh,87,49,68,204,80,50.314465408805034
2013,2013-04-15,Hardik Rout,General,F,Rajasthan,63,40,71,174,110,31.44654088050315
2013,2013-04-20,Vaishnavi Mohan,Reserved,F,Maharashtra,74,72,52,198,76,45.652173913043484
2013,2013-04-19,Wazir Sarkar,Reserved,M,West Bengal,61,60,99,220,54,61.59420289855073
2013,2013-04-21,Lekha Sarraf,General,M,Tamil Nadu,75,85,31,191,93,42.138364779874216
2013,2013-04-17,Siya Sinha,General,F,Gujarat,50,87,53,190,94,41.509433962264154
2013,2013-04-18,Imaran Bhatnagar,Reserved,M,Madhya Pradesh,94,90,46,230,44,68.84057971014492
2013,2013-04-15,Vansha Sinha,General,M,Gujarat,97,93,94,284,4,98.11320754716981
2013,2013-04-18,Rajeshri Pant,Reserved,F,Madhya Pradesh,85,92,99,276,6,96.37681159420289
2013,2013-04-21,Raghav Chandra,General,F,Andhra Pradesh,68,47,98,213,71,55.9748427672956
2013,2013-04-19,Nikita Suresh,General,F,Karnataka,74,77,89,240,44,72.9559748427673
2013,2013-04-19,Tristan Lall,General,F,Uttar Pradesh,87,85,79,251,33,79.87421383647799
2013,2013-04-21,Thomas Sheth,General,F,Rajasthan,93,53,41,187,97,39.62264150943396
2013,2013-04-15,Ikshita Hegde,General,F,West Bengal,54,55,76,185,99,38.36477987421384
2013,2013-04-17,Tanay Aurora,General,M,Madhya Pradesh,99,58,96,253,31,81.13207547169812
2013,2013-04-16,Odika Chauhan,General,M,Tamil Nadu,70,60,94,224,60,62.8930817610063
2013,2013-04-15,Parth Baral,Reserved,F,Madhya Pradesh,81,79,56,216,58,58.69565217391304
2013,2013-04-16,Ekbal Palla,Reserved,M,Uttar Pradesh,80,62,77,219,55,60.86956521739131
2013,2013-04-21,Yamini Rajan,General,F,Gujarat,82,63,91,236,48,70.44025157232706
2013,2013-04-20,Atharv Dey,General,F,Maharashtra,55,51,73,179,105,34.59119496855346
2013,2013-04-16,Urmi Venkataraman,General,F,Gujarat,49,78,48,175,109,32.07547169811321
2013,2013-04-17,Siddharth Pillay,General,F,Andhra Pradesh,88,95,88,271,14,91.82389937106919
2013,2013-04-20,Vidhi Bahl,General,M,Maharashtra,71,59,37,167,117,27.04402515723271
2013,2013-04-16,Avni Ganesan,General,F,Gujarat,90,36,84,210,74,54.088050314465406
2013,2013-04-21,Kiaan Morar,General,M,Tamil Nadu,41,83,76,200,84,47.79874213836478
2013,2013-04-20,Wakeeta Mohan,General,F,Gujarat,63,60,31,154,130,18.867924528301884
2013,2013-04-21,Zinal Jani,General,F,Tamil Nadu,62,61,68,191,93,42.138364779874216
2013,2013-04-16,Kashish Parmer,General,F,Tamil Nadu,41,52,74,167,117,27.04402515723271
2013,2013-04-21,Sanaya Patla,Reserved,M,Maharashtra,77,88,61,226,48,65.94202898550725
2013,2013-04-17,Anjali Mani,General,F,Karnataka,70,35,94,199,85,47.16981132075472
2013,2013-04-16,Jagvi Chaudry,General,F,Bihar,90,95,67,252,32,80.50314465408806
2013,2013-04-16,Aashi Deshpande,General,F,Rajasthan,79,37,40,156,128,20.125786163522008
2013,2013-04-16,Devika Dalal,General,M,Madhya Pradesh,65,75,39,179,105,34.59119496855346
2013,2013-04-15,Fiyaz Kade,Reserved,M,Bihar,68,71,88,227,47,66.66666666666667
2013,2013-04-15,Ira Srinivas,General,M,Uttar Pradesh,42,85,84,211,73,54.71698113207547
2013,2013-04-15,Aachal Balay,Reserved,F,Karnataka,97,49,49,195,79,43.47826086956522
2013,2013-04-17,Ekansh Dasgupta,General,M,Bihar,53,42,46,141,143,10.691823899371066
2013,2013-04-20,Damini Rau,General,F,Maharashtra,64,72,97,233,51,68.55345911949686
2013,2013-04-21,Aradhana Bajwa,Reserved,M,Uttar Pradesh,87,90,34,211,63,55.072463768115945
2013,2013-04-19,Gopal Bera,General,M,West Bengal,40,81,89,210,74,54.088050314465406
2013,2013-04-16,Samarth Oak,General,F,Karnataka,92,44,52,188,96,40.25157232704403
2013,2013-04-21,Tara Iyer,General,M,Bihar,42,83,75,200,84,47.79874213836478
2013,2013-04-16,Atharv Prabhu,General,F,Uttar Pradesh,93,75,81,249,35,78.61635220125787
2013,2013-04-17,Nilima Agarwal,Reserved,F,West Bengal,65,64,39,168,106,23.913043478260864
2013,2013-04-16,Arjun Kant,General,M,Gujarat,57,39,75,171,113,29.55974842767296
2013,2013-04-15,Aadi Kar,General,F,Uttar Pradesh,48,65,57,170,114,28.9308176100629
2013,2013-04-19,Madhav Ahuja,General,F,Maharashtra,77,86,72,235,49,69.81132075471699
2013,2013-04-18,Simon Rout,General,M,Gujarat,62,57,55,174,110,31.44654088050315
2013,2013-04-16,Indali Pandey,General,M,Maharashtra,60,82,84,226,58,64.15094339622642
2013,2013-04-21,Aayush Palla,General,F,Bihar,96,74,77,247,37,77.35849056603774
2013,2013-04-15,Nihal Chada,General,M,Rajasthan,40,40,58,138,146,8.805031446540879
2013,2013-04-18,Advika Chandran,Reserved,F,Bihar,60,72,56,188,86,38.40579710144928
2013,2013-04-19,Siya Rout,General,F,Gujarat,66,75,47,188,96,40.25157232704403
2013,2013-04-18,Sai Kaur,General,M,Tamil Nadu,81,61,89,231,53,67.29559748427674
2013,2013-04-15,Yashvi Patil,Reserved,M,Bihar,98,91,98,287,2,99.27536231884058
2013,2013-04-20,Mekhala Choudhury,General,M,Gujarat,45,51,50,146,138,13.83647798742138
2013,2013-04-20,Ekbal Raval,General,M,Uttar Pradesh,94,81,53,228,56,65.40880503144655
2013,2013-04-18,Anirudh Balan,General,F,Andhra Pradesh,83,47,32,162,122,23.899371069182386
2013,2013-04-17,Nidra Prasad,General,F,Bihar,75,45,91,211,73,54.71698113207547
2013,2013-04-21,Urvi Bhatnagar,General,M,Uttar Pradesh,67,58,31,156,128,20.125786163522008
2013,2013-04-21,Vivaan Sankar,Reserved,M,Maharashtra,84,38,95,217,57,59.42028985507246
2013,2013-04-18,Saumya Salvi,General,F,Karnataka,56,80,71,207,77,52.20125786163522
2013,2013-04-16,Anika Kapadia,General,F,Rajasthan,98,52,63,213,71,55.9748427672956
2013,2013-04-16,Gautam Puri,Reserved,F,Maharashtra,79,77,71,227,47,66.66666666666667
2013,2013-04-21,Advika Bajaj,General,F,Maharashtra,97,67,49,213,71,55.9748427672956
2013,2013-04-21,Samuel Sibal,General,M,Gujarat,91,44,97,232,52,67.9245283018868
2013,2013-04-20,Xavier Bhagat,General,F,Tamil Nadu,42,93,74,209,75,53.459119496855344
2013,2013-04-17,Darpan Sane,Reserved,F,Madhya Pradesh,51,65,71,187,87,37.68115942028986
2013,2013-04-15,Tanish Khanna,General,M,Andhra Pradesh,78,62,76,216,68,57.861635220125784
2013,2013-04-16,Upadhriti Bir,General,F,Tamil Nadu,51,94,34,179,105,34.59119496855346
2013,2013-04-21,Pallavi Mittal,General,F,Gujarat,41,37,78,156,128,20.125786163522008
2013,2013-04-20,Ijaya Dave,General,M,Rajasthan,95,89,66,250,34,79.24528301886792
2013,2013-04-19,Meghana Kari,General,M,Andhra Pradesh,85,48,63,196,88,45.28301886792453
2013,2013-04-20,Harinakshi Ramanathan,General,M,Andhra Pradesh,61,92,99,252,32,80.50314465408806
2013,2013-04-16,Nathaniel Vala,Reserved,F,Gujarat,62,49,47,158,115,17.391304347826086
2013,2013-04-16,Hamsini Deo,General,F,West Bengal,69,36,48,153,131,18.23899371069182
2013,2013-04-20,Keya Zacharia,General,M,Maharashtra,44,58,69,171,113,29.55974842767296
2013,2013-04-15,Abhimanyu Raju,Reserved,M,Karnataka,48,98,46,192,82,41.30434782608695
2013,2013-04-18,Omkaar Suri,Reserved,F,West Bengal,60,58,89,207,67,52.17391304347826
2013,2013-04-16,Bina Deshpande,General,M,Gujarat,50,61,71,182,102,36.47798742138365
2013,2013-04-20,Dakshesh Doshi,General,M,West Bengal,44,71,94,209,75,53.459119496855344
2013,2013-04-21,Elijah Hayer,General,M,Karnataka,74,73,82,229,55,66.03773584905662
2013,2013-04-20,Harsh Pillai,Reserved,F,Gujarat,66,97,36,199,75,46.37681159420289
2013,2013-04-17,Ria Kapoor,Reserved,F,Gujarat,88,60,34,182,92,34.05797101449275
2013,2013-04-18,Bimala Puri,General,F,Andhra Pradesh,41,99,53,193,91,43.39622641509434
2013,2013-04-19,Ekani Kale,Reserved,F,West Bengal,63,38,57,158,115,17.391304347826086
2013,2013-04-15,Onkar Sharma,General,F,Uttar Pradesh,70,63,91,224,60,62.8930817610063
2013,2013-04-19,Samarth Naik,General,F,Bihar,72,35,46,153,131,18.23899371069182
2013,2013-04-18,Ishanvi Sundaram,General,M,Gujarat,78,84,49,211,73,54.71698113207547
2013,2013-04-18,Kashish Gola,Reserved,F,West Bengal,69,45,32,146,126,9.420289855072461
2013,2013-04-18,Yashoda Singhal,General,F,Madhya Pradesh,85,93,66,244,40,75.47169811320755
2013,2013-04-19,Chaaya Sidhu,Reserved,M,Rajasthan,76,96,44,216,58,58.69565217391304
2013,2013-04-21,Vasatika Khare,Reserved,F,Madhya Pradesh,90,70,80,240,35,75.36231884057972
2013,2013-04-18,Ekanta Kar,Reserved,F,West Bengal,67,90,77,234,40,71.73913043478262
2013,2013-04-20,Fitan Chacko,General,M,Maharashtra,99,55,37,191,93,42.138364779874216
2013,2013-04-19,Raagini Oza,General,M,Maharashtra,70,47,42,159,125,22.012578616352197
2013,2013-04-18,Simon Prabhu,General,M,West Bengal,50,43,77,170,114,28.9308176100629
2013,2013-04-20,Gautam Sandhu,General,F,Andhra Pradesh,62,45,32,139,145,9.433962264150942
2013,2013-04-21,Vrishti Zacharia,General,M,Andhra Pradesh,96,35,94,225,59,63.52201257861636
2013,2013-04-17,Pranav Warrior,Reserved,F,Gujarat,41,90,60,191,83,40.57971014492754
2013,2013-04-21,Wriddhish Bedi,General,F,Karnataka,79,65,55,199,85,47.16981132075472
2013,2013-04-18,Tarak Rai,General,F,Bihar,80,71,85,236,48,70.44025157232706
2013,2013-04-19,Vansha Kumer,General,F,Gujarat,66,81,63,210,74,54.088050314465406
2013,2013-04-16,Hemangini Ratta,General,M,Madhya Pradesh,74,81,38,193,91,43.39622641509434
2013,2013-04-18,Farhan Das,General,M,Bihar,41,92,91,224,60,62.8930817610063
2013,2013-04-16,Vedhika Bhatti,General,F,Madhya Pradesh,78,70,42,190,94,41.509433962264154
2013,2013-04-20,Inaya Shere,Reserved,M,Andhra Pradesh,76,66,98,240,35,75.36231884057972
2013,2013-04-17,Lakshmi Mittal,General,F,West Bengal,60,98,70,228,56,65.40880503144655
2013,2013-04-15,Raksha Bhatti,Reserved,F,Karnataka,97,76,30,203,71,49.27536231884058
